CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Sum,Rule_Segment,KMeans_Cluster,PCA1,PCA2
17562,14,7,1122.38,5,4,3,543,12,Loyal Customers,3,1.0504530465993485,-0.7129838193144545
17563,578,2,392.38,1,3,2,132,6,Need Attention,1,-1.3357511270116078,0.6288797072971684
17564,24,3,454.01,4,3,2,432,9,Loyal Customers,3,-0.03666649030611936,-0.9554914835531603
17565,587,1,131.83,1,2,1,121,4,Hibernating / Churned,1,-2.1223862034017165,0.1639701365482575
17566,8,2,901.21,5,3,3,533,11,Loyal Customers,3,0.3721862047242723,-1.41938530551876
17567,7,9,5356.03,5,5,5,555,15,Champions (Top Tier),0,2.103617124101736,-0.5104216585551663
17568,633,1,382.79,1,2,2,122,5,Hibernating / Churned,1,-1.6850900987771416,0.5231293927185937
17569,332,1,344.14,2,2,2,222,6,Hibernating / Churned,1,-1.5230186246497257,0.1362012290814928
17570,382,1,100.0,2,2,1,221,5,Hibernating / Churned,1,-2.102933012052487,-0.15448568630419082
17571,50,5,1703.75,4,4,4,444,12,Champions (Top Tier),2,0.6167078764380954,-0.018447936415352056
17572,71,10,723.01,3,5,3,353,11,Loyal Customers,2,0.5948709697366186,0.13726861487558714
17573,29,3,380.6,4,3,2,432,9,Loyal Customers,3,-0.17218908482190715,-0.9075989780238058
17574,243,1,185.65,2,2,1,221,5,Hibernating / Churned,1,-1.6899069539345832,-0.21933307831803922
17575,667,1,171.7,1,2,1,121,4,Hibernating / Churned,1,-2.049433927715698,0.31290227367151985
17576,8,41,9056.81,5,5,5,555,15,Champions (Top Tier),0,3.3885951512909283,0.23705663352913314
17577,645,2,348.75,1,3,2,132,6,Need Attention,1,-1.4223150718088016,0.6540835821048337
17578,218,7,1047.33,2,4,3,243,9,At Risk (High Frequency),2,0.15325734139747765,0.7450659645882665
17579,5,4,753.28,5,4,3,543,12,Loyal Customers,3,0.8150135601427221,-1.5096521012568977
17580,253,5,545.27,2,4,2,242,8,At Risk (High Frequency),2,-0.3977301778134993,0.5264137491341295
17581,1,43,18757.75,5,5,5,555,15,Champions (Top Tier),0,4.227303954109313,-0.35757194468236886
17582,236,5,1450.7,2,4,4,244,10,At Risk (High Frequency),2,0.04993628722901142,0.7807795529455965
17583,560,1,135.95,1,2,1,121,4,Hibernating / Churned,1,-2.0938926322890765,0.14718720460943485
17584,7,6,5309.42,5,4,5,545,14,Champions (Top Tier),0,1.827776761493546,-0.6435931860258599
17585,109,7,2093.3,3,4,4,344,11,Loyal Customers,2,0.6770670030914333,0.5724198740478764
17586,619,1,167.4,1,2,1,121,4,Hibernating / Churned,1,-2.0362871820682433,0.2642253727445596
17587,628,1,181.66,1,2,1,121,4,Hibernating / Churned,1,-2.005581094049124,0.29650657614893217
17588,100,7,2939.55,3,4,4,344,11,Loyal Customers,2,0.8523392174683476,0.6269301826035091
17589,60,18,14049.87,3,5,5,355,13,Loyal Customers,0,2.3557060591235324,1.133631421944533
17590,2,3,1479.22,5,3,4,534,12,Loyal Customers,3,1.1623421358986172,-1.7718293334027002
17591,73,8,2776.67,3,5,4,354,12,Loyal Customers,2,1.0179822277272825,0.4814187588621714
17592,739,1,148.3,1,2,1,121,4,Hibernating / Churned,1,-2.1458909233334986,0.32577681921197976
17593,4,11,8095.8,5,5,5,555,15,Champions (Top Tier),0,2.5744100656417865,-0.5792734036844862
17594,85,4,2497.88,3,4,4,344,11,Loyal Customers,2,0.47504782795242356,0.3174961161695838
17595,12,2,388.79,5,3,2,532,10,Loyal Customers,3,-0.11190233533653987,-1.4677861064220874
17596,23,13,4920.67,4,5,5,455,14,Champions (Top Tier),0,1.968046865903258,0.19331787142262727
17597,214,5,3484.09,2,4,5,245,11,At Risk (High Frequency),2,0.4624917911743286,0.9892008093904316
17598,381,1,409.98,2,2,2,222,6,Hibernating / Churned,1,-1.491451026242273,0.26418280457227605
17599,478,1,52.05,1,2,1,121,4,Hibernating / Churned,1,-2.455429885832909,-0.22386549901425515
17600,18,1,161.67,5,2,1,521,8,New / Promising,3,-0.9241208997610666,-1.6684833682883684
17601,239,2,421.48,2,3,2,232,7,Need Attention,1,-1.0198702823212271,0.16450297758570168
17602,2,14,7451.13,5,5,5,555,15,Champions (Top Tier),0,2.873716834295761,-0.8041831510856293
17603,78,4,1793.48,3,4,4,344,11,Loyal Customers,2,0.35843140955551384,0.17154696111455428
17604,217,6,945.93,2,4,3,243,9,At Risk (High Frequency),2,0.008629812228034554,0.6632123482749038
17605,590,1,160.75,1,2,1,121,4,Hibernating / Churned,1,-2.038324418995768,0.2257429455757717
17606,737,1,87.3,1,2,1,121,4,Hibernating / Churned,1,-2.3735402746011536,0.16706189239825772
17607,376,1,333.81,2,2,2,222,6,Hibernating / Churned,1,-1.576378109264542,0.19555524440060829
17608,33,4,498.53,4,4,2,442,10,Loyal Customers,3,0.07469425058158577,-0.6762729204627013
17609,41,11,1894.34,4,5,4,454,13,Champions (Top Tier),0,1.2542826262876257,0.1599041211656119
17610,540,5,1529.49,1,4,4,144,9,At Risk (High Frequency),2,-0.19400954782744054,1.2518369780604972
17611,7,28,8371.98,5,5,5,555,15,Champions (Top Tier),0,3.109996085520099,0.01298831094808844
17612,53,18,5394.86,4,5,5,455,14,Champions (Top Tier),0,1.9787103597050022,0.7799111747964906
17613,23,14,4559.15,4,5,5,455,14,Champions (Top Tier),0,1.9874729565008666,0.19573381276910198
17614,57,1,390.07,4,2,2,422,8,New / Promising,3,-0.9034074285902955,-0.7903628269003821
17615,130,6,733.2,3,4,3,343,10,Loyal Customers,2,0.06264008472717504,0.3061365245329235
17616,174,4,1060.8,3,4,3,343,10,Loyal Customers,2,-0.12712237915828206,0.45314254033650136
17617,559,1,395.33,1,2,2,122,5,Hibernating / Churned,1,-1.6309597016086361,0.4642984229276044
17618,6,11,4073.24,5,5,5,555,15,Champions (Top Tier),0,2.166763063207206,-0.5992751381225202
17619,312,1,218.52,2,2,1,221,5,Hibernating / Churned,1,-1.6998737103752637,-0.03341854572682797
17620,60,1,81.44,3,2,1,321,6,Need Attention,1,-1.597095974915175,-1.2285749398572474
17621,21,6,3175.12,4,4,5,445,13,Champions (Top Tier),0,1.2769506836134246,-0.23950070730592335
17622,598,2,1130.21,1,3,3,133,7,Need Attention,2,-0.8871475836755734,0.9638004018997481
17623,33,7,2383.67,4,4,4,444,12,Champions (Top Tier),0,1.1133020209457198,-0.03631157866156318
17624,15,4,1568.63,5,4,4,544,13,Champions (Top Tier),3,0.8166467358333912,-0.7492938804568556
17625,18,8,6067.8,5,5,5,555,15,Champions (Top Tier),0,1.7977755465971563,-0.03454435430697049
17626,603,1,254.0,1,2,1,121,4,Hibernating / Churned,1,-1.8472968486795567,0.3740100511583124
17627,479,1,296.36,1,2,2,122,5,Hibernating / Churned,1,-1.706110609715329,0.2932714428934518
17628,81,1,75.75,3,2,1,321,6,Need Attention,1,-1.7238974921675743,-1.0868065739861381
17629,6,10,2455.52,5,5,4,554,14,Champions (Top Tier),0,1.8802627380608017,-0.7825754387616624
17630,170,2,503.6,3,3,2,332,8,Loyal Customers,1,-0.832951959189213,0.03070844004051306
17631,2,7,998.49,5,4,3,543,12,Loyal Customers,3,1.5201435633667977,-1.6356667792529376
17633,31,7,2057.39,4,4,4,444,12,Champions (Top Tier),2,1.068889734692467,-0.11379465020870669
17634,36,9,2361.97,4,5,4,454,13,Champions (Top Tier),0,1.2521694065517945,0.08926894389221283
17635,424,3,1265.58,1,3,4,134,8,Need Attention,2,-0.5075590531838257,0.913657466790057
17636,19,1,285.56,5,2,1,521,8,New / Promising,3,-0.6943435835047591,-1.4706945363360122
17637,31,2,547.06,4,3,2,432,9,Loyal Customers,3,-0.2549662432775719,-0.8689367248521744
17638,647,2,842.4,1,3,3,133,7,Need Attention,1,-1.0403257750259296,0.9192804136926065
17639,276,6,615.17,2,4,2,242,8,At Risk (High Frequency),2,-0.2558033681448803,0.6666936591642797
17640,87,6,3168.94,3,4,5,345,12,Loyal Customers,2,0.8277401532756921,0.5245425706324659
17642,120,5,1824.49,3,4,4,344,11,Loyal Customers,2,0.36705370623699457,0.4785659574928181
17643,373,2,541.25,2,3,2,232,7,Need Attention,1,-1.0547517073038661,0.4838973540321962
17644,1,20,6028.6,5,5,5,555,15,Champions (Top Tier),0,3.1693204376181243,-0.9680687178431754
17646,219,12,4149.79,2,5,5,255,12,At Risk (High Frequency),2,1.120831258768006,1.3372229434293772
17647,65,3,331.66,3,3,2,332,8,Loyal Customers,3,-0.4869153734977905,-0.5138023631340609
17648,61,5,2216.37,3,4,4,344,11,Loyal Customers,2,0.6679305089910713,0.16797608113633622
17649,138,3,1578.89,3,3,4,334,10,Loyal Customers,2,-0.049920353835277986,0.36339024524290225
17650,21,1,166.08,4,2,1,421,7,New / Promising,3,-0.9598975438089872,-1.5796153005208906
17651,12,16,5703.52,5,5,5,555,15,Champions (Top Tier),0,2.37865070012382,-0.029592017636476956
17652,25,12,4867.72,4,5,5,455,14,Champions (Top Tier),0,1.8809299632485947,0.20710221620250685
17653,37,4,1207.56,4,4,3,443,11,Loyal Customers,3,0.42314353638921925,-0.35044712934230493
17654,277,1,117.55,2,2,1,221,5,Hibernating / Churned,1,-1.929592963678438,-0.2832539412688088
17655,11,9,3652.48,5,5,5,555,15,Champions (Top Tier),0,1.805951878317701,-0.4013516721958323
17656,73,5,1674.69,3,4,4,344,11,Loyal Customers,2,0.4888351518615347,0.18171813581573226
17657,430,1,126.0,1,2,1,121,4,Hibernating / Churned,1,-2.041452929390069,-0.020790791832268642
17658,26,2,595.42,4,3,2,432,9,Loyal Customers,3,-0.1632239381593041,-0.9373335881433146
17659,17,14,3834.79,5,5,5,555,15,Champions (Top Tier),0,2.0052522429771806,-0.014721522031778757
17660,141,2,359.47,3,3,2,332,8,Loyal Customers,1,-0.9191983279036472,-0.17247925771562403
17662,662,2,412.92,1,3,2,132,6,Need Attention,1,-1.3574210322731741,0.7188368507077277
17663,26,17,5175.83,4,5,5,455,14,Champions (Top Tier),0,2.1436241732488206,0.3654028541625485
17664,19,4,1166.23,5,4,3,543,12,Loyal Customers,3,0.6155955492053564,-0.714885001677335
17665,493,1,563.1,1,2,2,122,5,Hibernating / Churned,1,-1.436816565719531,0.5007966692588295
17666,4,5,2047.8,5,4,4,544,13,Champions (Top Tier),3,1.447815346703029,-1.244356450166824
17667,66,9,3950.7,3,5,5,355,13,Loyal Customers,0,1.2838698704907012,0.5707041587942494
17668,1,2,347.75,5,3,2,532,10,Loyal Customers,3,0.44507979656145696,-2.5335028973585265
17669,43,10,6142.35,4,5,5,455,14,Champions (Top Tier),0,1.6845437271760313,0.5057369620457173
17670,228,1,205.7,2,2,1,221,5,Hibernating / Churned,1,-1.624991667239337,-0.2237842287819047
17671,16,5,2403.34,5,4,4,544,13,Champions (Top Tier),3,1.1216410101753571,-0.5214674677159924
17672,50,7,5778.63,4,4,5,445,13,Champions (Top Tier),0,1.36735326260253,0.4523326826072427
17673,2,13,4233.58,5,5,5,555,15,Champions (Top Tier),0,2.575167523675903,-0.9986324941196002
17674,74,2,851.7,3,3,3,333,9,Loyal Customers,3,-0.33811841435575524,-0.26682500560222966
17675,1,70,38259.6,5,5,5,555,15,Champions (Top Tier),0,4.902376662109903,0.030934866468655033
17676,4,10,2765.84,5,5,4,554,14,Champions (Top Tier),0,2.0408466024734038,-0.9325501570965873
17677,2,54,36692.91,5,5,5,555,15,Champions (Top Tier),0,4.558292782050887,0.14859219356290354
17678,264,2,599.76,2,3,2,232,7,Need Attention,1,-0.8987387145402255,0.32454374295223176
17679,53,7,3577.61,4,4,5,445,13,Champions (Top Tier),2,1.1402927003723555,0.3403626134642348
17680,24,3,497.45,4,3,2,432,9,Loyal Customers,3,0.0030080496265404446,-0.928195879615058
17681,597,5,731.2,1,4,3,143,8,At Risk (High Frequency),2,-0.5472057229956652,1.0863824326090847
17682,10,11,4456.78,5,5,5,555,15,Champions (Top Tier),0,2.059724419308801,-0.32304641000747714
17683,386,3,819.01,2,3,3,233,8,Need Attention,2,-0.6664313012294365,0.7318520264875961
17684,44,1,239.41,4,2,1,421,7,New / Promising,3,-1.0330244993062478,-1.0759827575448124
17685,17,12,5943.17,5,5,5,555,15,Champions (Top Tier),0,2.086699703185838,0.06402304658582099
17686,7,9,8296.81,5,5,5,555,15,Champions (Top Tier),0,2.2940110794967423,-0.37943291848428967
17687,421,1,432.68,1,2,2,122,5,Hibernating / Churned,1,-1.5002670027502043,0.3352034701033362
17688,394,1,304.2,2,2,2,222,6,Hibernating / Churned,1,-1.631751782988354,0.1935620936691834
17689,388,2,317.08,2,3,2,232,7,Need Attention,1,-1.2995653500927151,0.34590786921131816
17690,30,20,7448.1,4,5,5,455,14,Champions (Top Tier),0,2.3748491937491334,0.6069582074535543
17691,358,4,780.05,2,4,3,243,9,At Risk (High Frequency),2,-0.49312814838279495,0.7575354924907315
17692,127,12,2975.8,3,5,5,355,13,Loyal Customers,2,1.1513472174485735,0.9389810730835014
17693,137,1,200.47,3,2,1,321,6,Need Attention,1,-1.4723377002809557,-0.51080420108177
17694,142,3,1695.97,3,3,4,334,10,Loyal Customers,2,-0.0279909257210689,0.4004384513071399
17695,132,5,1746.04,3,4,4,344,11,Loyal Customers,2,0.3173588395705223,0.5175718487170377
17696,38,27,7679.59,4,5,5,455,14,Champions (Top Tier),0,2.5333313212557647,0.8480453132298112
17697,236,1,338.95,2,2,2,222,6,Hibernating / Churned,1,-1.4196198111140508,-0.055910607794493396
17698,261,1,154.95,2,2,1,221,5,Hibernating / Churned,1,-1.7911154004245673,-0.23386754567795806
17699,477,2,442.0,1,3,2,132,6,Need Attention,1,-1.222065406513782,0.5587104754126776
17700,17,14,6679.97,5,5,5,555,15,Champions (Top Tier),0,2.2466865357950687,0.151382353275114
17701,253,1,417.95,2,2,2,222,6,Hibernating / Churned,1,-1.3511083852247772,0.04484773845080243
17702,30,6,3144.04,4,4,5,445,13,Champions (Top Tier),0,1.1617548732811562,-0.05328934989348929
17703,35,4,1094.84,4,4,3,443,11,Loyal Customers,3,0.3980298632233154,-0.40957707378540326
17704,169,2,885.19,3,3,3,333,9,Loyal Customers,2,-0.5860191298971197,0.19605520435640522
17705,3,11,2083.9,5,5,4,554,14,Champions (Top Tier),0,2.0562529258340256,-1.1084889181728816
17706,4,31,20749.98,5,5,5,555,15,Champions (Top Tier),0,3.731982036081303,0.061467283608369526
17707,185,8,609.3,3,5,2,352,10,Loyal Customers,2,0.06052167135102859,0.5361473972585109
17708,188,4,887.93,3,4,3,343,10,Loyal Customers,2,-0.22933269026478756,0.44239663774248417
17709,170,5,671.01,3,4,3,343,10,Loyal Customers,2,-0.1796239042130401,0.37018974196435805
17710,424,1,293.5,1,2,2,122,5,Hibernating / Churned,1,-1.6709557845292085,0.22325508058805577
17711,11,2,385.1,5,3,2,532,10,Loyal Customers,3,-0.09015307257667093,-1.51478187112735
17712,45,1,522.91,4,2,2,422,8,New / Promising,3,-0.7011977227961474,-0.8306766414551194
17713,382,4,1198.09,2,4,3,243,9,At Risk (High Frequency),2,-0.3275375818897249,0.9215521551559559
17714,321,5,1410.18,2,4,4,244,10,At Risk (High Frequency),2,-0.061508281768675746,0.9413541239956611
17715,201,2,489.6,2,3,2,232,7,Need Attention,1,-0.8990785042051094,0.11417814277821381
17716,23,24,15956.97,4,5,5,455,14,Champions (Top Tier),0,2.922096087798661,0.7576766442901864
17717,421,1,376.92,1,2,2,122,5,Hibernating / Churned,1,-1.5601480302647504,0.29400604693931487
17718,232,2,439.18,2,3,2,232,7,Need Attention,1,-0.9924393272109732,0.16046218330079426
17719,38,15,5396.04,4,5,5,455,14,Champions (Top Tier),0,1.9529842371339738,0.5375829816207219
17720,26,10,2768.91,4,5,4,454,13,Champions (Top Tier),0,1.4959045125849362,-0.0020658138611716393
17721,659,1,307.21,1,2,2,122,5,Hibernating / Churned,1,-1.7935134854674317,0.47964613674347123
17722,96,5,4430.36,3,4,5,345,12,Loyal Customers,2,0.8244326441658442,0.6221051503699775
17723,127,7,3378.4,3,4,5,345,12,Loyal Customers,2,0.8362402766838964,0.7992400279763046
17724,71,3,1033.0,3,3,3,333,9,Loyal Customers,2,-0.021618253839881363,-0.1263303070252561
17725,16,11,3439.08,5,5,5,555,15,Champions (Top Tier),0,1.8061713404828323,-0.1605193774977799
17726,395,7,1092.06,2,4,3,243,9,At Risk (High Frequency),2,-0.020141541972896117,1.084286658867849
17727,15,1,1060.25,5,2,3,523,10,New / Promising,3,-0.05251029656096105,-1.2018506577138086
17728,4,5,4238.76,5,4,5,545,14,Champions (Top Tier),0,1.7642463054321678,-1.026655775177661
17729,596,1,438.65,1,2,2,122,5,Hibernating / Churned,1,-1.6065184002863049,0.5306392650806652
17730,3,20,7773.8,5,5,5,555,15,Champions (Top Tier),0,3.055745584900972,-0.5096594971021425
17731,79,6,1708.99,3,4,4,344,11,Loyal Customers,2,0.5900083321894717,0.28720880030153545
17732,373,8,2470.39,2,5,4,254,11,At Risk (High Frequency),2,0.44313704455467,1.3400800379417162
17733,39,2,692.19,4,3,3,433,10,Loyal Customers,3,-0.22492205698129192,-0.6755370226887761
17734,54,6,1442.32,4,4,4,444,12,Champions (Top Tier),2,0.637425476802809,0.0297906919678771
17735,2,26,17244.93,5,5,5,555,15,Champions (Top Tier),0,3.6871112274055062,-0.33785772642314765
17736,9,3,377.44,5,3,2,532,10,Loyal Customers,3,0.17951218903363267,-1.5160401768505063
17737,9,2,168.24,5,3,1,531,9,Loyal Customers,3,-0.3900506686946531,-1.8622382050051878
17738,19,13,4183.56,5,5,5,555,15,Champions (Top Tier),0,1.9564201753161445,0.04418843629658471
17739,12,18,7730.59,5,5,5,555,15,Champions (Top Tier),0,2.5957792126853394,0.10213857992869395
17740,389,6,426.9,2,4,2,242,8,At Risk (High Frequency),2,-0.5251104268182842,0.746247068831706
17741,407,2,101.1,2,3,1,231,6,Need Attention,1,-1.8094201557442617,0.03204784468735503
17742,113,11,2098.48,3,5,4,354,12,Loyal Customers,2,0.9758403303187967,0.7412745885781842
17743,448,1,229.2,1,2,1,121,4,Hibernating / Churned,1,-1.795902323084398,0.1798161464974071
17744,4,7,2649.14,5,4,4,544,13,Champions (Top Tier),0,1.7792099271104742,-1.0620153181325238
17745,478,2,600.34,1,3,2,132,6,Need Attention,1,-1.089777352631981,0.6513407680607424
17746,240,4,904.18,2,4,3,243,9,At Risk (High Frequency),2,-0.3000591928224566,0.58187632908858
17747,113,1,71.4,3,2,1,321,6,Need Attention,1,-1.8558465952189203,-0.9225446142622681
17748,527,1,358.15,1,2,2,122,5,Hibernating / Churned,1,-1.6547900684709687,0.4023565057965339
17749,178,3,1026.18,3,3,3,333,9,Loyal Customers,2,-0.3190476649388758,0.3740064626588029
17750,5,9,1797.57,5,5,4,554,14,Champions (Top Tier),0,1.7217798255667918,-0.9958083737848603
17751,421,1,157.86,1,2,1,121,4,Hibernating / Churned,1,-1.9372355523456288,0.034574389503835914
17752,359,1,80.64,2,2,1,221,5,Hibernating / Churned,1,-2.1754937529648735,-0.25234575535664433
17753,464,4,390.56,1,4,2,142,7,At Risk (High Frequency),1,-0.8772431990331148,0.6935335992531204
17754,1,13,4577.53,5,5,5,555,15,Champions (Top Tier),0,2.740284318498679,-1.1988942126625546
17756,376,3,733.7,2,3,3,233,8,Need Attention,2,-0.7057622962297869,0.68452789756966
17757,1,56,9422.45,5,5,5,555,15,Champions (Top Tier),0,4.1251874585050885,-0.4689074708721699
17758,19,12,5012.53,5,5,5,555,15,Champions (Top Tier),0,1.9785378506639781,0.07116585584648995
17759,17,5,1276.91,5,4,4,544,13,Champions (Top Tier),3,0.828146789048626,-0.6791430912139397
17760,22,6,918.93,4,4,3,443,11,Loyal Customers,3,0.723427738409783,-0.5859088409389706
17761,33,1,712.78,4,2,3,423,9,New / Promising,3,-0.4688740906414625,-0.9048286134973478
17762,456,1,129.75,1,2,1,121,4,Hibernating / Churned,1,-2.0477361267956824,0.020228073174343674
17763,263,4,86.15,2,4,1,241,7,At Risk (High Frequency),1,-1.3479040722287805,-0.06846974046088457
17764,51,5,1623.64,4,4,4,444,12,Champions (Top Tier),2,0.5894850141069102,-0.02214589746156626
17765,159,4,530.8,3,4,2,342,9,Loyal Customers,2,-0.3989941456703761,0.19673159130739098
17766,381,2,299.61,2,3,2,232,7,Need Attention,1,-1.3182710593128029,0.31898235914992895
17767,15,2,413.05,5,3,2,532,10,Loyal Customers,3,-0.1527872052688417,-1.3351861283744333
17768,8,7,3509.51,5,4,5,545,14,Champions (Top Tier),0,1.7114338658350916,-0.6536539389095983
17769,13,17,7103.08,5,5,5,555,15,Champions (Top Tier),0,2.4937438543773887,0.09788487124478037
17770,199,5,1143.27,2,4,3,243,9,At Risk (High Frequency),2,0.0012942696383334137,0.6159209309618089
17771,57,4,387.41,4,4,2,442,10,Loyal Customers,3,-0.2075167351719136,-0.4570111966349342
17772,11,3,384.77,5,3,2,532,10,Loyal Customers,3,0.12889169007633472,-1.409736055765864
17773,514,2,585.27,1,3,2,132,6,Need Attention,1,-1.1242577963476827,0.683712934984492
17774,97,9,3328.05,3,5,5,355,13,Loyal Customers,2,1.0862766719697414,0.7291233825116537
17775,255,1,56.4,2,2,1,221,5,Hibernating / Churned,1,-2.218505897428011,-0.5458400646539222
17776,387,2,338.56,2,3,2,232,7,Need Attention,1,-1.2702997415699524,0.36404978407572747
17777,25,3,665.86,4,3,3,433,10,Loyal Customers,3,0.11697197742419756,-0.8194303327321056
17778,662,1,197.7,1,2,1,121,4,Hibernating / Churned,1,-1.985984813728399,0.35073873583889625
17779,21,3,658.57,4,3,3,433,10,Loyal Customers,3,0.1662188653423838,-0.9148613253910721
17780,667,3,352.91,1,3,2,132,6,Need Attention,1,-1.2085846677118908,0.7813958981356564
17781,159,2,188.02,3,3,1,331,7,Loyal Customers,1,-1.2386825498460077,-0.2998972954043367
17782,383,2,679.02,2,3,3,233,8,Need Attention,1,-0.9647802993888045,0.5662219015192081
17783,72,3,379.91,3,3,2,332,8,Loyal Customers,3,-0.46058666207701976,-0.4176582114555594
17784,550,1,112.86,1,2,1,121,4,Hibernating / Churned,1,-2.1684159336180198,0.0819935009475946
17785,53,3,403.38,4,3,2,432,9,Loyal Customers,3,-0.337066060768691,-0.566041854461983
17786,85,2,278.74,3,3,1,331,7,Loyal Customers,1,-0.8673269244844146,-0.5249749023102219
17787,153,4,2601.47,3,4,4,344,11,Loyal Customers,2,0.3042915960878491,0.6509976266173686
17788,74,2,1117.9,3,3,3,333,9,Loyal Customers,3,-0.21990326575602964,-0.18549441220054622
17789,281,2,397.15,2,3,2,232,7,Need Attention,1,-1.0978360230251958,0.23569700206053992
17790,27,20,2783.61,4,5,4,454,13,Champions (Top Tier),0,1.9796316300983152,0.2562659432627623
17791,30,1,106.1,4,2,1,421,7,New / Promising,3,-1.2643099758776675,-1.5235826918523376
17792,467,2,370.05,1,3,2,132,6,Need Attention,1,-1.2923422931937438,0.49399501219759334
17793,25,1,323.04,4,2,2,422,8,New / Promising,3,-0.7257162550917334,-1.2891891480574134
17794,687,2,147.3,1,3,1,131,5,Need Attention,1,-1.8159991806084625,0.4319920918091866
17795,180,2,350.39,3,3,2,332,8,Loyal Customers,1,-1.0087844102918324,-0.046268834781918726
17796,40,7,1361.99,4,4,4,444,12,Champions (Top Tier),2,0.8093641625867075,-0.10050152762985282
17797,22,8,1985.87,4,5,4,454,13,Champions (Top Tier),0,1.2501453007900876,-0.26341641552895356
17798,582,1,183.09,1,2,1,121,4,Hibernating / Churned,1,-1.9776257742876098,0.2569531530417454
17799,22,20,6341.89,4,5,5,455,14,Champions (Top Tier),0,2.401442590766502,0.3941984229772311
17800,37,9,1199.01,4,5,3,453,12,Loyal Customers,2,0.9487218579415732,-0.09885609993713944
17801,451,3,798.33,1,3,3,133,7,Need Attention,2,-0.7277592791609594,0.8098399332310044
17802,82,10,5053.12,3,5,5,355,13,Loyal Customers,0,1.3943635105451897,0.797363422826386
17803,392,1,184.66,2,2,1,221,5,Hibernating / Churned,1,-1.8463789396624457,0.041971884940446
17804,376,3,385.23,2,3,2,232,7,Need Attention,1,-0.985547341722766,0.49203916795760916
17805,74,2,927.03,3,3,3,333,9,Loyal Customers,3,-0.30128406952154513,-0.24148342156318126
17806,11,1,546.04,5,2,2,522,9,New / Promising,3,-0.24780210050578233,-1.5588963273910676
17807,395,3,437.87,2,3,2,232,7,Need Attention,1,-0.9458564475749883,0.5574064959804853
17808,549,4,262.64,1,4,1,141,6,At Risk (High Frequency),1,-1.103647683563876,0.6677223019371605
17809,16,20,11337.39,5,5,5,555,15,Champions (Top Tier),0,2.7519428132058366,0.40135051668195804
17810,669,2,374.81,1,3,2,132,6,Need Attention,1,-1.4028442213345642,0.6957161318959867
17811,4,47,9609.8,5,5,5,555,15,Champions (Top Tier),0,3.7063299342643816,-0.0205272218813852
17812,13,7,1165.89,5,4,3,543,12,Loyal Customers,3,1.0893011274279083,-0.7396624107926932
17813,14,5,1770.88,5,4,4,544,13,Champions (Top Tier),3,1.0293130858830604,-0.6818735229659627
17814,375,2,1617.32,2,3,4,234,9,Need Attention,2,-0.5807258742791035,0.8141498032286926
17815,393,1,591.96,2,2,2,222,6,Hibernating / Churned,1,-1.3419529468830935,0.3909780238748725
17816,37,6,112.32,4,4,1,441,9,Loyal Customers,3,-0.35010658282482915,-0.9358310605970063
17817,4,6,807.85,5,4,3,543,12,Loyal Customers,3,1.1610023633926514,-1.46614359432912
17818,738,1,130.18,1,2,1,121,4,Hibernating / Churned,1,-2.201750582392515,0.28629929530366094
17819,72,12,6612.52,3,5,5,355,13,Loyal Customers,0,1.6803034046666308,0.8681990532741098
17820,374,1,183.56,2,2,1,221,5,Hibernating / Churned,1,-1.8338011669674144,0.014333866459382127
17821,406,1,334.62,2,2,2,222,6,Hibernating / Churned,1,-1.6000907902893036,0.23851051796906658
17822,420,5,2188.5,1,4,4,144,9,At Risk (High Frequency),2,0.042905798993021535,1.2207045571744966
17823,421,2,494.25,1,3,2,132,6,Need Attention,1,-1.133253729411138,0.5233579966793863
17824,51,1,298.4,4,2,2,422,8,New / Promising,3,-0.9843087077201998,-0.9305502832663661
17825,599,4,731.96,1,4,3,143,8,At Risk (High Frequency),2,-0.6868919407349281,1.021798477494297
17826,374,1,134.59,2,2,1,221,5,Hibernating / Churned,1,-1.9679609171795904,-0.07796642013352607
17827,5,6,2388.05,5,4,4,544,13,Champions (Top Tier),0,1.5732696763288754,-1.0413782534630873
17828,23,4,1820.09,4,4,4,444,12,Champions (Top Tier),3,0.7501634552874629,-0.4811734962483732
17829,299,5,4756.74,2,4,5,245,11,At Risk (High Frequency),2,0.4901832658294794,1.2661307289290205
17830,2,3,398.7,5,3,2,532,10,Loyal Customers,3,0.5926892207347436,-2.1637436537928045
17831,33,1,35.4,4,2,1,421,7,New / Promising,1,-1.7637483692537992,-1.7956864663830698
17832,50,1,155.37,4,2,1,421,7,New / Promising,1,-1.2606530590297553,-1.1357028960691484
17833,723,1,342.36,1,2,2,122,5,Hibernating / Churned,1,-1.7764565493720967,0.5630228749918329
17834,415,2,730.47,1,3,3,133,7,Need Attention,1,-0.9589342331689391,0.632202919025157
17835,3,3,350.64,5,3,2,532,10,Loyal Customers,3,0.44390579843647093,-2.043417581025431
17836,47,1,110.21,4,2,1,421,7,New / Promising,1,-1.3893312340187502,-1.271159880567191
17837,42,8,1593.38,4,5,4,454,13,Champions (Top Tier),2,0.9520200628293896,0.015819815551164258
17838,27,13,6722.9,4,5,5,455,14,Champions (Top Tier),0,2.053952156528463,0.3717437366441667
17839,42,1,338.8,4,2,2,422,8,New / Promising,3,-0.8677696041645584,-0.9974806377513165
